,cycle,id,candidate_name,party,district,current_candidate,cycle_candidate,recip_code,raised_from_pacs,raised_from_individuals,raised_total,raised_unitemized
24433,2002,N00000860,Rush Holt (D),D,NJ12,Y,Y,DW,561537.0,908892.0,1956073,485644.0
24434,2002,N00005677,Martin Frost (D),D,TX24,Y,Y,DW,1014271.0,554905.0,1614812,45636.0
24435,2002,N00009771,Shelley Moore Capito (R),R,WV02,Y,Y,RW,1706404.0,1059209.0,2923648,158035.0
24436,2002,N00000638,Mark D Nielsen (R),R,CT05, , ,RN,-73.0,5175.0,7602,2500.0
24437,2002,N00003813,Pete Visclosky (D),D,IN01,Y,Y,DW,413714.0,480540.0,903919,9665.0
24438,2002,N00003075,Gerald Willis (D),D,AL03, ,Y,DL,15750.0,27150.0,50978,8078.0
24439,2002,N00024872,Clyde Billington (R),R,MN04,Y,Y,RL,550.0,22151.0,37500,14799.0
24440,2002,N00012618,Bill Morrow (R),R,CA48, , ,RN,5500.0,16642.0,22142,0.0
24441,2002,N00009586,Hilda L Solis (D),D,CA32,Y,Y,DW,248683.0,176739.0,471285,45863.0
24442,2002,N00012941,Christopher Brien Coleman (D),D,MN04, , ,DN,14000.0,9225.0,30250,7025.0
24443,2002,N00013743,Leo James Terrell (D),D,CA32, ,Y,DL,20000.0,36284.0,96162,39878.0
24444,2000,N00006142,John Heckman (I),I,CO06,Y,Y,3L,,,0,
24445,2002,N00013770,Bill Shuster (R),R,PA09,Y,Y,RW,468657.0,463623.0,957658,25378.0
24446,2000,N00000931,William Bryk (R),R,NY18, ,Y,RL,,,0,
24447,2002,N00009614,Ric Keller (R),R,FL08,Y,Y,RW,580858.0,581013.0,1218795,56924.0
24448,2000,N00007730,John Sweeney (D),D,OR03, ,Y,DL,,,0,
24449,2002,N00024886,Beth Rogers (R),R,CA23,Y,Y,RL,113014.0,1063677.0,1257274,80583.0
24450,2002,N00024763,Cheryl A Jacques (D),D,MA09, ,Y,DL,219835.0,748827.0,1068723,100061.0
24451,2002,N00009637,C L (Butch) Otter (R),R,ID01,Y,Y,RW,449997.0,410718.0,1063115,202400.0
24452,2002,N00024813,Rahm Israel Emanuel (D),D,IL05,Y,Y,DW,446669.0,2135821.0,2657998,75508.0
24453,2000,N00008764,Jim Coffer (L),L,TN06,Y,Y,3L,,,0,
24454,2000,N00008831,Randall Tolpinrud (3),3,UT03,Y,Y,3L,,,0,
24455,2000,N00004246,Thomas D Hall (R),R,IA05, ,Y,RL,,,0,
24456,2000,N00011828,Reva E Wadsworth (3),3,UT01, ,Y,3C,,,0,
24457,2000,N00013152,Thomas A Frederick Jr (I),I,FL02, ,Y,3N,,,0,
24458,2002,N00025040,Corby Everette Windham (D),D,TX14,Y,Y,DL,13250.0,10670.0,41396,17476.0
24459,2002,N00025047,Wendy C Neighbor (R),R,CA43,Y,Y,RL,703.0,2700.0,3403,0.0
24460,2002,N00025628,Frank Arlan Doden (3),3,OH07,Y,Y,3L,2.0,750.0,1097,345.0
24461,2002,N00025005,Frank W Ballance Jr (D),D,NC01,Y,Y,DW,301800.0,279865.0,680907,99242.0
24462,2002,N00025613,Gary C Giguere Jr (D),D,MI06,Y,Y,DL,2001.0,6644.0,15415,6770.0
24463,2000,N00013158,Conrad Lawlor (D),D,IA05, ,Y,DL,,,0,
24464,2002,N00025589,Thomas D McGurk (R),R,FL02,Y,Y,RL,5500.0,17582.0,33942,10860.0
24465,2002,N00024914,Sean Mahoney (R),R,NH01, ,Y,RL,9500.0,108099.0,139154,21555.0
24466,2002,N00025053,Jesus Romo (D),D,AZ07, ,Y,DL,250.0,37446.0,38336,640.0
24467,2002,N00024982,David Bagley (D),D,TX31,Y,Y,DL,500.0,5750.0,8489,2239.0
24468,2002,N00025517,Daryl G McLain (R),R,FL24, ,Y,RN,1500.0,54855.0,60093,3738.0
24469,2000,N00006301,Gene Summa (R),R,ID01, ,Y,RL,,,0,
24470,2000,N00013161,Ronald G Wittig (L),L,ID01,Y,Y,3L,,,0,
24471,2000,N00013162,Christopher W Nelson (L),L,IN01,Y,Y,3L,,,0,
24472,2002,N00024931,Richard George Renzi (R),R,AZ01,Y,Y,RW,638593.0,343110.0,1037685,55982.0
24473,2002,N00025655,Meredith M Richards (D),D,VA05,Y,Y,DL,21265.0,109800.0,207234,76169.0
24474,2000,N00013195,Steve Sandven (D),D,SD01, ,Y,DL,,,5950,5950.0
24475,2000,N00013182,Bruce Bangerter (3),3,UT02,Y,Y,3L,,,0,
24476,2000,N00013190,Steven Alberts Voris (I),I,UT02,Y,Y,3L,,,0,
24477,2000,N00013191,Donovan Bramwell (L),L,ID02,Y,Y,3L,,,0,
24478,2000,N00013194,Raymond Earl Osloond Sr (D),D,SD01, ,Y,DL,,,0,
24479,2000,N00013196,Kevin J Rowland (L),L,TN02,Y,Y,3L,,,0,
24480,2000,N00013197,Trudy Austin (L),L,TN03,Y,Y,3L,,,0,
24481,2000,N00013200,David Carew (L),L,TN05,Y,Y,3L,,,0,
24482,2004,N00026270,Miriam Ramirez (3),3,PR00,Y,Y,3L,2000.0,25032.0,34897,7865.0
24483,2002,N00003504,Deborah Pryce (R),R,OH15, , ,RI,617744.0,228121.0,880451,34586.0
24484,2002,N00025723,Henry F Wojtaszek (R),R,NY28,Y,Y,RL,19750.0,144214.0,190831,26867.0
24485,2004,N00027009,Bob Hagenmaier (D),D,FL12,Y,Y,DL,2000.0,58763.0,61389,626.0
24486,2000,N00013202,Bob Hatton (D),D,TN07, ,Y,DL,,,0,
24487,2000,N00013203,Denis Solee (L),L,TN07,Y,Y,3L,,,0,
24488,2004,N00026158,Bev Kilmer (R),R,FL02,Y,Y,RL,298693.0,811382.0,1197811,87736.0
24489,2004,N00026832,Maria M Parra (D),D,IN03,Y,Y,DL,5650.0,4520.0,24142,13972.0
24490,2002,N00025220,Keith S Van Duyne (D),D,IL11,Y,Y,DL,12250.0,5300.0,21685,4135.0
24491,2000,N00009224,E Craig Coffin (3),3,CA17,Y,Y,3L,,,0,
24492,2002,N00025290,Joseph Daniel Marine (R),R,WA01,Y,Y,RL,13050.0,91355.0,174147,69742.0
24493,2000,N00008218,Ed Wimmers (L),L,CA15,Y,Y,3L,,,0,
24494,2000,N00007276,Richard D (Dick) Porter (3),3,CA22,Y,Y,3L,,,0,
24495,2000,N00008276,J Carlos Aguirre (3),3,CA22,Y,Y,3L,,,0,
24496,2004,N00026167,Jay Helvey (R),R,NC05, ,Y,RL,30500.0,1022366.0,1097753,44887.0
24497,2004,N00025321,John C McColgan (D),D,OR02,Y,Y,DL,1361.0,6650.0,32714,24703.0
24498,2002,N00025291,Carol A Roberts (D),D,FL22,Y,Y,DL,226975.0,770586.0,1208035,210474.0
24499,2002,N00025258,Jaime P Gutierrez (D),D,AZ07, ,Y,DL,2250.0,78654.0,124177,43273.0
24500,2002,N00025274,Chuck McCarthy Jr (R),R,MA05,Y,Y,RL,61000.0,112658.0,227003,53345.0
24501,2002,N00025778,Daniel John Nielsen Mathias (R),R,MN05,Y,Y,RL,5500.0,1500.0,10484,3484.0
24502,2000,N00012752,Jacob Mohorovic(D),D,MD02, ,Y,DL,,,0,
24503,2002,N00025794,Stuart Lee Finz (D),D,NY03,Y,Y,DL,3002.0,92750.0,111000,15248.0
24504,2000,N00012754,Leroy E Weekley (I),I,MD02, ,Y,3C,,,0,
24505,2004,N00026166,Virginia Foxx (R),R,NC05,Y,Y,RW,394570.0,613756.0,1016218,7892.0
24506,2000,N00012758,Walter E Carson(D),D,MD06, ,Y,DL,,,0,
24507,2000,N00012760,Charles U Smith (R),R,MD07, ,Y,RL,,,0,
24508,2000,N00012761,K Joyce Kimble(D),D,MD08, ,Y,DL,,,0,
24509,2004,N00005157,Gary W Nodler (R),R,MO07, , ,RN,6500.0,2750.0,9250,0.0
24510,2004,N00026286,Rick Crawford (D),D,GA11,Y,Y,DL,95206.0,112233.0,225936,18497.0
24511,2004,N00026933,Connie Jean Stokes (D),D,GA04, ,Y,DL,5000.0,40560.0,54165,8605.0
24512,2004,N00011875,Bill Gluba (D),D,IA01,Y,Y,DL,139042.0,199734.0,427878,89102.0
24513,2004,N00026168,Peter Hort (R),R,NY08,Y,Y,RL,7056.0,114420.0,150210,28734.0
24514,2002,N00025497,Gayle Ray (D),D,TN05, , ,DO,100811.0,395758.0,750723,254154.0
24515,2004,N00026829,Christine Jennings (D),D,FL13, ,Y,DL,8866.0,200545.0,209411,
24516,2004,N00026315,Shaun M Cross (R),R,WA05, ,Y,RL,5975.0,350451.0,390438,34012.0
24517,2000,N00012777,Jack D Null (L),L,OH07,Y,Y,3L,,,0,
24518,2004,N00026459,Benjamin Earl Streusand (R),R,TX10, ,Y,RL,6250.0,62100.0,72403,4053.0
24519,2004,N00026636,William Manger (R),R,NY01,Y,Y,RL,371280.0,838586.0,1279055,69189.0
24520,2004,N00026422,Robert James Ellis (D),D,GA09,Y,Y,DL,34010.0,25300.0,67260,7950.0
24521,2004,N00026937,Reggie P Dupre Jr (D),D,LA03, ,Y,DN,0.0,24730.0,25580,850.0
24522,2000,N00012784,H Eugene Hudson (R),R,SC01, ,Y,RN,,,0,
24523,2000,N00012786,Joseph Anthony Gonnell (R),R,TX03, ,Y,RL,,,0,
24524,2004,N00027068,David Robert Magnum (R),R,WI02,Y,Y,RL,13750.0,394637.0,408432,45.0
24525,2004,N00026389,Walter Wayne Christian (R),R,TX01, ,Y,RL,18000.0,59131.0,89626,12495.0
24526,2000,N00013042,Dan Moser (L),L,TX16,Y,Y,3L,,,0,
24527,2000,N00012788,Darren Scott Stewart (I),I,TX10, ,Y,3C,,,0,
24528,2004,N00026237,Lyle Thorstenson (R),R,TX01, ,Y,RL,78829.0,259575.0,390993,52589.0
24529,2000,N00012795,S Clifton Byrd (3),3,TX28, ,Y,3C,,,0,
24530,2004,N00026951,Herb Conaway (D),D,NJ03,Y,Y,DL,33750.0,21500.0,58185,2935.0
24531,2000,N00012797,Edmon V Kaiser (3),3,CA19,Y,Y,3L,,,0,
24532,2004,N00026768,David W Phelps (R),R,IL08, ,Y,RL,-100.0,1750.0,1850,200.0
24533,2004,N00026723,James Hopson (R),R,TX28,Y,Y,RL,2901.0,29844.0,75708,42963.0
24534,2004,N00026862,Jack Davis (D),D,NY26,Y,Y,DL,28100.0,274253.0,302353,
24535,2004,N00027095,Paul T Clark (D),D,NY27, ,Y,DL,7500.0,164450.0,228690,56740.0
24536,2000,N00012617,Donald M Irvine(D),D,CA47, ,Y,DL,,,0,
24537,2000,N00012666,Harley Delano Brown (R),R,ID01, ,Y,RL,,,0,
24538,2004,N00027123,Mark W Thomas (D),D,NY27, ,Y,DL,5300.0,49100.0,76457,22057.0
24539,2004,N00002898,Mark Foley (R),R,FL16, , ,RI,779841.0,1135569.0,2024696,109286.0
24540,2004,N00027213,Inam Rahman (R),R,HI02, ,Y,RL,1500.0,8500.0,27343,17343.0
24541,2004,N00026228,J Edgar Broyhill III (R),R,NC05, ,Y,RL,50750.0,395683.0,472085,25652.0
24542,2004,N00026567,Silvia Delamar (D),D,GA08, , ,DO,12000.0,9065.0,28510,7445.0
24543,2000,N00012632,Daniel John Krueger (I),I,KS02, ,Y,3C,,,0,
24544,2000,N00012633,Michael Vincent Vacca Jr (D),D,KY05, ,Y,DL,,,0,
24545,2004,N00026713,Leticia Hinojosa (D),D,TX25, ,Y,DL,11250.0,287749.0,309301,10302.0
24546,2000,N00012634,Ronald Sylvester Bird (D),D,MD06, , ,DN,,,0,
24547,2004,N00026425,Connie Mack (R),R,FL14,Y,Y,RW,446885.0,1297265.0,1744150,
24548,2004,N00026641,Jane Mitakides (D),D,OH03,Y,Y,DL,104859.0,250541.0,355400,
24549,2004,N00003339,Ronnie Shows (D),D,MS03, , ,DN,1000.0,1000.0,2000,0.0
24550,2004,N00009611,Jennifer Carroll (R),R,FL03, , ,RN,-500.0,1250.0,2385,1635.0
24551,2000,N00012643,Martin Golden (R),R,NY13, ,Y,RN,,,0,
24552,2000,N00012644,Eric Owen Costello (R),R,NY14, , ,RN,,,0,
24553,2004,N00026087,John R Kuhl Jr (R),R,NY29,Y,Y,RW,492871.0,389360.0,964219,81988.0
24554,2000,N00012645,Michael Abdullah Kheop (D),D,NY15, , ,DN,,,0,
24555,2004,N00000275,Barney Frank (D),D,MA04,Y,Y,DW,586485.0,508447.0,1319930,224998.0
24556,2000,N00012653,Prentiss Bryant Davis (D),D,TX12, ,Y,DL,,,0,
24557,2004,N00001813,Jose E Serrano (D),D,NY16,Y,Y,DW,182789.0,75200.0,261524,3535.0
24558,2000,N00012654,William Benson Carr (3),3,TX26, ,Y,3C,,,0,
24559,2000,N00012659,Frank L Jones III (L),L,TX15,Y,Y,3L,,,0,
24560,2004,N00012613,Jerry Doyle (R),R,FL16, , ,RN,4750.0,2250.0,7390,390.0
24561,2004,N00013873,John Boozman (R),R,AR03,Y,Y,Rw,286441.0,300818.0,645224,57965.0
24562,2004,N00006561,Tom Udall (D),D,NM03,Y,Y,DW,160280.0,284350.0,444705,75.0
24563,2004,N00026582,Gloria Schor Andersen (D),D,IL13,Y,Y,DL,4000.0,9600.0,29643,16043.0
24564,2004,N00002858,Ileana Ros-Lehtinen (R),R,FL18,Y,Y,RW,240954.0,538082.0,825576,46540.0
24565,2004,N00007635,Amata C Radewagen (R),R,AS00,Y,Y,RL,4500.0,32820.0,40710,3390.0
24566,2004,N00025881,Colleen Wakako Hanabusa (D),D,HI02, , ,DN,10000.0,58150.0,68150,
24567,2004,N00006690,Maxine Waters (D),D,CA35,Y,Y,DW,111227.0,169700.0,306033,25106.0
24568,2000,N00008684,Sonja K Glavina (3),3,OH11,Y,Y,3L,,,0,
24569,2000,N00008691,Craig Lortz (R),R,OH15, ,Y,RL,,,0,
24570,2000,N00003586,James J Sykora (R),R,OH11,Y,Y,RL,,,0,
24571,2000,N00008254,Rashied Jibri (3),3,CA32,Y,Y,3L,,,0,
24572,2000,N00003507,Ralph Applegate (D),D,OH12, ,Y,DL,,,0,
24573,2000,N00007057,Bud Mathewson (R),R,CA44, ,Y,RL,,,0,
24574,2000,N00003598,Gerald C Henley (D),D,OH11, ,Y,DL,,,0,
24575,2000,N00012825,Joe (Jay) Haytas (3),3,CA28,Y,Y,3L,,,0,
24576,2000,N00012829,Michael McGuire (L),L,CA31,Y,Y,3L,,,0,
24577,2000,N00012831,Elisha Smitty Smith (D),D,CA32, ,Y,DL,,,0,
24578,2000,N00012833,Nathan Thomas Craddock (L),L,CA33,Y,Y,3L,,,0,
24579,2000,N00012837,Farshad Rastegar (D),D,CA36, ,Y,DL,,,0,
24580,2000,N00012839,Matt Ornati (3),3,CA36,Y,Y,3L,,,0,
24581,2000,N00012841,Herb Peters (L),L,CA37,Y,Y,3L,,,0,
24582,2000,N00012843,Ken Graham (D),D,CA38, ,Y,DL,,,0,
24583,2000,N00012844,Jack Neglia (L),L,CA38,Y,Y,3L,,,0,
24584,2000,N00012846,Keith D Gann (L),L,CA39,Y,Y,3L,,,0,
24585,2000,N00012847,Jay Lindberg (L),L,CA40,Y,Y,3L,,,0,
24586,2000,N00012848,Frank N Schmit (3),3,CA40,Y,Y,3L,,,0,
24587,2000,N00012849,Tony (anthony) Ma (R),R,CA41, ,Y,RL,,,0,
24588,2000,N00012850,Gwyn Hartley (3),3,CA42,Y,Y,3L,,,0,
24589,2000,N00012852,Bill Reed (L),L,CA43,Y,Y,3L,,,0,
24590,2000,N00012853,Nat Adam (3),3,CA43,Y,Y,3L,,,0,
24591,2004,N00025416,Brent Taylor (R),R,TN07, , ,RN,2000.0,29500.0,37825,6325.0
24592,2004,N00013744,Diane E Watson (D),D,CA33,Y,Y,DW,163842.0,70250.0,260659,26567.0
24593,2004,N00002656,Jack Kingston (R),R,GA01,Y,Y,RW,362992.0,447631.0,826417,15794.0
24594,2000,N00012855,Constance Betton (3),3,CA45,Y,Y,3L,,,0,
24595,2000,N00012856,Howard D Garber (R),R,CA46, ,Y,RC,,,0,
24596,2000,N00012568,Edwin Irizarry (3),3,PR00, , ,3C,,,0,
24597,2000,N00002880,Curtis Zar (3),3,FL03, , ,3C,,,0,
24598,2004,N00025829,Craig Mason (D),D,WA04, ,Y,DL,3000.0,4201.0,7889,688.0
24599,2000,N00007504,Rodger McAfee (D),D,CA18, ,Y,DL,,,0,
24600,2000,N00008200,Charles Kersey (3),3,CA05,Y,Y,3L,,,0,
24601,2000,N00013031,Doug Sandlin (3),3,TX10, ,Y,3C,,,0,
24602,2000,N00013033,Mark Andrew Swanstrom (L),L,TX11,Y,Y,3L,,,0,
24603,2000,N00013034,Kenneth M Hardin (3),3,TX11, ,Y,3C,,,0,
24604,2000,N00013035,Ricky L Clay (L),L,TX12,Y,Y,3L,,,0,
24605,2004,N00025445,David Kustoff (R),R,TN07, , ,RN,-500.0,-11866.0,-12366,0.0
24606,2000,N00008803,Don Harkey (3),3,TX12, ,Y,3C,,,0,
24607,2000,N00013036,Marshall Smith (3),3,TX13, ,Y,3C,,,0,
24608,2000,N00013037,Benjamin Puetz (L),L,TX14, ,Y,3C,,,0,
24609,2000,N00013038,Wanda Howard (3),3,TX14, ,Y,3C,,,0,
24610,2000,N00013039,Diana Rivera-Martinez (D),D,TX15, ,Y,DL,,,0,
24611,2000,N00013040,Mel Buentello Hawkins (D),D,TX15, ,Y,DL,,,0,
24612,2000,N00013041,Alyson Sweet (3),3,TX15, ,Y,3C,,,0,
24613,2000,N00013043,Sumit Bhattacharya (3),3,TX16, ,Y,3C,,,0,
24614,2004,N00007479,Zoe Lofgren (D),D,CA16,Y,Y,DW,277969.0,194189.0,517925,45767.0
24615,2000,N00013045,Pete Julia (3),3,TX17, ,Y,3C,,,0,
24616,1990,N00011605,Don Ewen (R),R,IN01, , ,RL,,52.0,52,
24617,2004,N00025556,Ron Akin (D),D,WY01, , ,DN,250.0,1600.0,7476,5626.0
24618,2004,N00013879,Dave Rogers (R),R,RI01,Y,Y,RL,1500.0,345264.0,346764,0.0
24619,2000,N00013047,Colin Nankervis (L),L,TX18,Y,Y,3L,,,0,
24620,2004,N00013818,E Scott Pruitt (R),R,OK01, , ,RN,1000.0,6050.0,8475,1425.0
24621,2000,N00001923,Helen Delich Bentley (R),R,MD02, , ,RN,,,0,0.0
24622,2000,N00013048,I Dennison Booth (3),3,TX18, ,Y,3C,,,0,
24623,2000,N00013049,John Meredith Turnbow (L),L,TX19,Y,Y,3L,,,0,
24624,2004,N00005195,Roy Blunt (R),R,MO07,Y,Y,RW,1520088.0,1022136.0,2613262,71038.0
24625,2000,N00013050,Deborah Aker (3),3,TX19, ,Y,3C,,,0,
24626,2004,N00006932,David Dreier (R),R,CA26,Y,Y,RW,483724.0,661125.0,1154984,10135.0
24627,2000,N00013051,John Burgess (3),3,TX20, ,Y,3C,,,0,
24628,2000,N00013052,CW (Jinx) Steinbrecher (L),L,TX21,Y,Y,3L,,,0,
24629,2000,N00013053,Shannon Hosford (3),3,TX21, ,Y,3C,,,0,
24630,2000,N00013054,Stephen Wyman (3),3,TX21, ,Y,3C,,,0,
24631,2000,N00013056,Kent J Probst (L),L,TX22,Y,Y,3L,,,0,
24632,2004,N00002905,Robert Wexler (D),D,FL19,Y,Y,DW,216541.0,399860.0,628228,11827.0
24633,2000,N00013057,Nadia Wills (3),3,TX22, ,Y,3C,,,0,
24634,2000,N00013058,Bob Schneider (3),3,TX22,Y,Y,3L,,,0,
24635,2000,N00013053,Shannon Hosford (3),3,TX21, , ,3C,,,0,
24636,2000,N00013060,Robert T Worthington (L),L,TX24,Y,Y,3L,,,0,
24637,2000,N00013061,Brandi Cox (3),3,TX24, ,Y,3C,,,0,
24638,2000,N00013062,Clifford Lee Messina (L),L,TX25,Y,Y,3L,,,0,
24639,2004,N00025280,Tim Ryan (D),D,OH17,Y,Y,Dw,400122.0,130732.0,579868,49014.0
24640,2000,N00013063,Russel Hebert (3),3,TX25, ,Y,3C,,,0,
24641,2000,N00013064,Robert P Sharpe (3),3,TX25, ,Y,3C,,,0,
24642,2000,N00005074,Hugh V Murray (R),R,MO02, , ,RN,,,0,0.0
24643,2000,N00013055,G Michael Fjetland (R),R,TX22, ,Y,RL,,,1600,1600.0
24644,2000,N00013065,Fred E Badagnani (L),L,TX26,Y,Y,3L,,,0,
24645,2000,N00013066,Merrily Smith (3),3,TX26, ,Y,3C,,,0,
24646,2004,N00002377,Cass Ballenger (R),R,NC10, , ,RI,92285.0,22800.0,120080,4995.0
24647,2000,N00005437,Clyde C Holloway (R),R,LA05, , ,RN,,,0,0.0
24648,2004,N00008051,Mark Udall (D),D,CO02,Y,Y,DW,311543.0,364130.0,1086087,410414.0
24649,2004,N00001427,Phil English (R),R,PA03,Y,Y,RW,880354.0,283759.0,1308363,144250.0
24650,2000,N00001924,Ronald P Bowers (D),D,MD02, , ,DN,,,0,
24651,2000,N00002026,Thomas H Hattery (D),D,MD06, , ,DN,,,0,
24652,2004,N00001290,Jack Quinn (R),R,NY27, , ,RI,205958.0,219054.0,425012,
24653,2000,N00001928,Bob Duckworth (R),R,MD01, , ,RN,,,0,0.0
24654,2004,N00004698,Phil Crane (R),R,IL08,Y,Y,RL,1520048.0,261516.0,1913708,132144.0
24655,2000,N00004152,Bruce Smith (L),L,MI02,Y,Y,3L,,,0,
24656,2002,N00025086,Ira Spivack (L),L,CA08,Y,Y,3L,,,0,
24657,2004,N00001496,Thomas J McLaughlin (3),3,PA11, , ,3N,500.0,35.0,535,0.0
24658,2000,N00004033,Dennis M Hertel (D),D,MI14, , ,DN,,,0,0.0
24659,2000,N00001907,Barbara Osborn Kreamer (D),D,MD02, ,Y,DN,,,0,0.0
24660,2004,N00025626,Janine Selendy (D),D,NY19, ,Y,DL,3000.0,45380.0,56734,8354.0
24661,2000,N00009669,Scott Keith Wojack (R),R,MI13, ,Y,RN,,,0,
24662,2004,N00002408,James E Clyburn (D),D,SC06,Y,Y,Dw,502916.0,189808.0,720152,27428.0
24663,2000,N00005036,Wally Anderson (R),R,MO03, , ,RN,,,0,
24664,2004,N00007584,Wally Herger (R),R,CA02,Y,Y,RW,382863.0,136975.0,519838,
24665,2004,N00007390,George Miller (D),D,CA07,Y,Y,DW,392288.0,121459.0,513747,
24666,2004,N00000528,Bernie Sanders (I),I,VT01,Y,Y,3W,126885.0,77471.0,512162,307806.0
24667,2006,N00003288,Bennie G Thompson (D),D,MS02,Y,Y,DW,873786.0,463747.0,1387618,50085.0
24668,2000,N00009683,William Blakley (R),R,NC12, ,Y,RC,,,0,
24669,2006,N00012890,Timothy V Johnson (R),R,IL15,Y,Y,RW,223874.0,72712.0,296586,
24670,2000,N00003073,Gerald Oscar Dial (D),D,AL03, , ,DN,,,0,
24671,2006,N00002807,Dave Weldon (R),R,FL15,Y,Y,RW,270814.0,375930.0,750319,103575.0
24672,2000,N00005480,James Holland (Jim) Keet III (R),R,AR02, , ,RN,,,0,
24673,2006,N00002328,Melvin L Watt (D),D,NC12,Y,Y,DW,453335.0,48950.0,504931,2646.0
24674,2000,N00009574,John F Huppenthal (R),R,AZ01, ,Y,RN,,,0,
24675,2000,N00009583,John Stephen Hernandez (D),D,CA19, ,Y,DL,1000.0,,1000,
24676,2000,N00009578,Lawrence R Wiesner (R),R,CA01, ,Y,RL,,,0,
24677,2000,N00006887,Timothy Charles Kalemkarian (R),R,CA23, , ,RN,,,0,
24678,2000,N00006845,Elizabeth Michael (R),L,CA27, , ,3N,,,0,
24679,2006,N00006425,John Shadegg (R),R,AZ03,Y,Y,RW,490689.0,503603.0,1070017,75725.0
24680,2000,N00012830,Richard D Griffin (3),3,CA31,Y,Y,3L,,,0,
24681,2002,N00007593,Bob Todd (R),R,CA02, ,Y,RL,,,0,
24682,2002,N00000722,Edward A (Rev) Allen (D),D,NJ10, ,Y,DL,,,0,
24683,2006,N00006134,Diana DeGette (D),D,CO01,Y,Y,DW,350097.0,241260.0,628592,37235.0
24684,2004,N00004227,Tom Latham (R),R,IA04,Y,Y,RW,723013.0,237953.0,1039452,78486.0
24685,2006,N00008032,Kenny Hulshof (R),R,MO09,Y,Y,RW,755658.0,542572.0,1386245,88015.0
24686,2002,N00013577,Dick Coffee (L),L,AL01,Y,Y,3L,,,0,
24687,2006,N00005455,Marion Berry (D),D,AR01,Y,Y,DW,648971.0,528340.0,1267137,89826.0
24688,2002,N00025895,Richard H Haake (R),R,HI02, ,Y,RL,,,0,
24689,2006,N00003532,Bob Ney (R),R,OH18, ,Y,RI,935981.0,348661.0,1347506,62864.0
24690,2002,N00006887,Timothy Charles Kalemkarian (R),R,CA23, , ,RN,,,0,
24691,2002,N00003155,Ben J Tomeo (R),R,TN05, , ,RO,,,0,
24692,2006,N00001510,Don Sherwood (R),R,PA10,Y,Y,RL,1059353.0,806401.0,1955443,89689.0
24693,2006,N00003875,Baron Hill (D),D,IN09,Y,Y,DW,1818971.0,1072563.0,3079510,187976.0
24694,2006,N00002073,Frank R Wolf (R),R,VA10,Y,Y,RW,513449.0,979936.0,1660243,166858.0
24695,2006,N00007151,Dana Rohrabacher (R),R,CA46,Y,Y,RW,64566.0,187760.0,275401,23075.0
24696,2006,N00007615,Matthew M Matsunaga (D),D,HI02, ,Y,DL,19600.0,68459.0,132886,44827.0
24697,2006,N00007690,Greg Walden (R),R,OR02,Y,Y,RW,663919.0,539732.0,1303002,99351.0
24698,2006,N00027558,John Gard (R),R,WI08,Y,Y,RL,1360422.0,1564765.0,3164650,239463.0
24699,2006,N00027575,Brad Ellsworth (D),D,IN08,Y,Y,DW,936744.0,1075588.0,2149864,137532.0
24700,2006,N00027535,Brian Kennedy (R),R,IA01, ,Y,RL,19325.0,240147.0,275044,15572.0
24701,2006,N00027570,Dufirstson Neree (D),D,FL17, ,Y,DL,9333.0,103532.0,114505,1640.0
24702,2002,N00013294,John Stanley Carroll (R),R,HI02, , ,RL,,,2082,2082.0
24703,2002,N00005345,David Duke (R),R,LA01, , ,RN,,,0,0.0
24704,2006,N00002522,Robert Lamutt (R),R,GA06, , ,RN,-1000.0,9301.0,8301,0.0
24705,2006,N00027741,David Loebsack (D),D,IA02,Y,Y,DW,177574.0,201136.0,520936,142226.0
24706,2006,N00027652,Coleen Rowley (D),D,MN02,Y,Y,DL,124104.0,280787.0,703244,298353.0
24707,2006,N00027623,Adrian Smith (R),R,NE03,Y,Y,RW,656515.0,886012.0,1765417,222890.0
24708,2006,N00025025,Jim Gerlach (R),R,PA06,Y,Y,RW,1918753.0,1374985.0,3410574,116836.0
24709,2006,N00027762,Joseph Vas (D),D,NJ13, ,Y,DL,4000.0,847792.0,874593,22801.0
24710,2006,N00026356,Carole Green (R),R,FL14, , ,RN,-2000.0,-1000.0,-3000,0.0
24711,2006,N00026856,Bob Bruce (D),D,NH01, , ,DN,66900.0,100.0,67000,0.0
24712,2006,N00027229,Michael G Fitzpatrick (R),R,PA08,Y,Y,RL,1568372.0,1280595.0,2974858,125891.0
24713,2006,N00026863,Bert Smith (D),D,OK05, ,Y,DL,1500.0,1200.0,2700,
24714,2006,N00026425,Connie Mack (R),R,FL14,Y,Y,RW,324408.0,573314.0,897722,
24715,2006,N00026578,William Curt Scheurer (3),3,IL08,Y,Y,3L,30000.0,7891.0,40732,2841.0
24716,2002,N00000237,Janet E Jeghelian (R),R,MA09, , ,RL,,,0,0.0
24717,2006,N00026546,Francine P Busby (D),D,CA50,Y,Y,DL,1632540.0,2061231.0,4645589,951818.0
24718,2006,N00028045,Tessa Hafen (D),D,NV03,Y,Y,DL,1279107.0,976982.0,2330056,73967.0
24719,2002,N00013661,Thomas A Martin (L),L,PA05,Y,Y,3L,,,0,
24720,2006,N00027123,Mark W Thomas (D),D,NY27, , ,DN,1000.0,5000.0,6200,200.0
24721,2008,N00002674,Sanford D Bishop Jr (D),D,GA02,Y,Y,DW,633429.0,402745.0,1043882,7708.0
