cycle,cid,candidate_name,party,state,district,campaign,cycle_candidate,recip_code,nopacs,raised_from_pacs,raised_from_individuals,raised_total,raised_unitemized
2014,N00030776,Mark Reed,R,CA,CA-30,CON,Y,RL, ,500.0,4927.0,9503,4076.0
2010,N00032604,Ted Danz,R,NY,NY-21,CON,Y,RL, ,,29350.0,42330,12980.0
2014,N00034005,Kevin Lundberg,R,CO,CO-02,CON, ,RN, ,,,0,0.0
2014,N00031503,Jeff Landry,R,LA,LA-03,CON, ,RN, ,20151.0,-2500.0,17651,0.0
2014,N00034333,Steve Wilkins,D,NC,NC-02,CON, ,DN, ,,,0,0.0
2010,N00032227,Thomas A. Herrmann,R,CT,CT-04,CON,Y,RN, ,5000.0,147690.0,163984,11294.0
2014,N00036351,Claudia Tenney,R,NY,NY-22,CON,Y,RL, ,31867.0,49677.0,103240,21696.0
2014,N00029364,Gabrielle R Ledoux,R,AK,AK-01,CON, ,RN, ,,,0,0.0
2014,N00035409,Will Espero,D,HI,HI-01,CON,Y,DL, ,700.0,115538.0,122723,6485.0
2014,N00034572,Anthony Flaccavento,D,VA,VA-09,CON, ,DN, ,,,0,0.0
2014,N00013867,Kevin Raye,R,ME,ME-02,CON,Y,RL, ,35999.0,265511.0,350147,48637.0
2014,N00030980,Kelly Ayotte,R,NH,,SEN, ,RI, ,853620.0,1060786.0,2219805,305399.0
2014,N00025842,Jack Shepard,3,MN,,SEN,Y,3L, ,,,0,0.0
2010,N00026369,Brad Smith,R,MI,MI-07,CON, ,RN, ,,,0,0.0
2010,N00000812,John H. Adler,D,NJ,NJ-03,CON,Y,DL, ,2198184.0,1742852.0,4029331,88295.0
2014,N00028091,Carol Shea-Porter,D,NH,NH-01,CON,Y,DL, ,838922.0,889706.0,2079571,350943.0
2014,N00025668,Tony Perkins,R,LA,,SEN, ,RN, ,,,0,0.0
2000,N00013435,Argiris Malapanis,3,FL,,SEN,Y,3O, ,,,0,
2010,N00026341,Jim Costa,D,CA,CA-20,CON,Y,DW, ,1051427.0,866762.0,1936825,18636.0
2010,N00030829,Ken Buck,R,CO,,SEN,Y,RL, ,5128840.0,3381290.0,9718326,1208196.0
2010,N00031724,Mark Spinks,R,AZ,AZ-05,CON,Y,RL, ,,14644.0,17134,2490.0
2014,N00026481,Dan Boren,D,OK,OK-02,CON, ,DN, ,786.0,,786,0.0
2010,N00030145,William Redpath,L,VA,VA-10,CON,Y,3L, ,345.0,5925.0,10437,4167.0
2010,N00030145,William Redpath,L,VA,VA-10,CON, ,3C, ,345.0,5925.0,10437,4167.0
2014,N00036586,Marc Harrold,L,VA,VA-11,CON, ,3C, ,301.0,1175.0,1476,0.0
2014,N00036586,Marc Harrold,L,VA,VA-11,CON,Y,3L, ,301.0,1175.0,1476,0.0
2014,N00035460,Tae Si,D,OK,OK-04,CON,Y,DL, ,,5596.0,6216,620.0
2014,N00029461,Jay K Love,R,AL,AL-02,CON, ,RN, ,-500.0,,-500,0.0
2014,N00035924,Richard Priem,R,NM,NM-01,CON,Y,RL, ,,1000.0,1625,625.0
2014,N00034982,David A. Curson,D,MI,MI-11,CON, ,DN, ,,,0,0.0
2010,N00031546,Jarvis Johnson,D,TX,TX-18,CON,Y,DL, ,,32470.0,37373,4903.0
2014,N00030245,Bill Cassidy,R,LA,,SEN,Y,RW, ,5315275.0,6844656.0,13374800,1214869.0
2014,N00030245,Bill Cassidy,R,LA,,SEN, ,RC, ,5315275.0,6844656.0,13374800,1214869.0
2014,N00029313,Jeff Taylor,R,CA,CA-20,CON, ,RN, ,,,0,0.0
2010,N00029553,Mahdi Ibn Ziyad,D,NJ,NJ-01,CON, ,DN, ,,,0,0.0
2010,N00031136,Bruce Teich,I,PA,PA-12,CON,Y,3L, ,,14413.0,15708,1295.0
2010,N00025461,Ada M Fisher,R,NC,NC-12,CON, ,RN, ,,,0,0.0
2014,N00029834,Bob Marshall,R,VA,VA-10,CON, ,RO, ,5460.0,64803.0,82496,12233.0
2014,N00033789,Alan P. Woodruff,D,TN,TN-01,CON, ,DN, ,,,0,0.0
2010,N00027991,Jonathan Tasini,D,NY,NY-15,CON,Y,DL, ,1000.0,131962.0,197094,64132.0
2010,N00027991,Jonathan Tasini,D,NY,NY-15,CON, ,DL, ,1000.0,131962.0,197094,64132.0
2010,N00031595,Richard David George Lake,R,CA,CA-20,CON,Y,RL, ,,26450.0,31214,4764.0
2010,N00027592,Georgia Berner,D,PA,PA-04,CON, ,DN, ,,235343.0,235343,0.0
2014,N00036376,Thomas A. Adams,D,SC,SC-05,CON,Y,DL, ,12000.0,22378.0,50252,15874.0
2014,N00035243,Sean Eldridge,D,NY,NY-19,CON,Y,DL, ,215244.0,6689677.0,6904921,0.0
2010,N00003437,Jim Bunning,R,KY,,SEN,Y,RI, ,208325.0,277570.0,516363,30468.0
2010,N00003437,Jim Bunning,R,KY,,SEN, ,RI, ,208325.0,277570.0,516363,30468.0
2010,N00029302,Andrew Rice,D,OK,,SEN, ,DN, ,,,0,0.0
2014,N00031295,Clint Didier,R,WA,WA-04,CON,Y,RL, ,169597.0,357653.0,638209,110959.0
2014,N00034136,Ernie Beltz Jr,R,TX,TX-25,CON, ,RN, ,,,0,0.0
2010,N00030926,Sandy Adams,R,FL,FL-24,CON,Y,RW, ,595543.0,597836.0,1295293,101914.0
2014,N00013345,Steve Israel,D,NY,NY-03,CON,Y,DW, ,1339450.0,2361526.0,3775829,74853.0
2014,N00034619,John Henry Decker,R,CT,CT-01,CON, ,RN, ,1200.0,,1200,0.0
2014,N00031134,Patrick Meehan,R,PA,PA-07,CON,Y,RW, ,1111836.0,811524.0,1950034,26674.0
2010,N00027626,Vernon Buchanan,R,FL,FL-13,CON,Y,RW, ,369232.0,1580211.0,2007385,57942.0
2014,N00030949,Tom Reed,R,NY,NY-23,CON,Y,RW, ,2502633.0,1292358.0,3912919,117928.0
2010,N00025547,John A Stephen,R,NH,NH-01,CON, ,RN, ,2250.0,3500.0,10435,4685.0
2014,N00035345,Chris Balkema,R,IL,IL-11,CON,Y,RL, ,7500.0,48550.0,65804,9754.0
2010,N00030934,David Michael Sukoff,R,MA,MA-06,CON,Y,RN, ,,25000.0,25900,900.0
2014,N00033425,Karen Kwiatkowski,R,VA,VA-06,CON, ,RN, ,,,189,189.0
2014,N00036549,Doug Daggett,R,MN,MN-05,CON,Y,RL, ,2500.0,20910.0,38964,15554.0
2010,N00006023,Lloyd Doggett,D,TX,TX-25,CON,Y,DW, ,336452.0,657700.0,1051913,57761.0
2010,N00027437,Doug Cloud,R,WA,WA-06,CON,Y,RL, ,,32980.0,65013,32033.0
2010,N00031716,Robbie Wills,D,AR,AR-02,CON,Y,DL, ,52492.0,580952.0,678049,44605.0
2014,N00033936,Stan Flemming,R,WA,WA-10,CON, ,RN, ,5050.0,60500.0,66860,1310.0
2014,N00036112,Sue Savary,D,CA,CA-48,CON,Y,DL, ,13975.0,52260.0,90191,23956.0
2014,N00033492,Elizabeth Warren,D,MA,,SEN, ,DI, ,135441.0,406018.0,3047003,2505544.0
2010,N00030693,Suzan DelBene,D,WA,WA-08,CON,Y,DL, ,280003.0,3184514.0,3757998,293481.0
2010,N00031104,Randy Hultgren,R,IL,IL-14,CON,Y,RW, ,521530.0,1005428.0,1705584,178626.0
2014,N00033669,Susan Thorn,D,WV,WV-01,CON, ,DN, ,,,0,0.0
2014,N00027566,Christopher S. Murphy,D,CT,,SEN, ,DI, ,163702.0,350777.0,627691,113212.0
2014,N00027566,Christopher S. Murphy,D,CT,,SEN, ,DI, ,163702.0,350777.0,627691,113212.0
2014,N00035518,Jim Bussler,R,MI,MI-06,CON,Y,RL, ,,1870.0,3055,1185.0
2014,N00035542,Issac Quinones II,D,OH,OH-09,CON,Y,DN, ,,288.0,1469,1181.0
2014,N00033119,Mike Koffenberger,L,PA,PA-04,CON, ,3N, ,,,0,0.0
2014,N00033842,Mia Love,R,UT,UT-04,CON,Y,RW, ,627683.0,1358922.0,4835449,2848844.0
2014,N00035929,Ian Hamilton,D,NY,NY-06,CON,Y,DN, ,,1446.0,1446,0.0
2014,N00005372,Billy Tauzin,R,LA,LA-03,CON, ,RN, ,,,0,0.0
2010,N00032890,Kenneth James Krayeske,3,CT,CT-01,CON,Y,3L, ,,4600.0,9565,4965.0
2010,N00007360,Nancy Pelosi,D,CA,CA-08,CON,Y,DW, ,1535731.0,1074900.0,2677693,67062.0
2014,N00031540,Roy Herron,D,TN,TN-08,CON, ,DN, ,,,0,0.0
2014,N00033404,John Oceguera,D,NV,NV-03,CON, ,DN, ,-1004.0,,-1004,0.0
2014,N00035931,Michael F. Ring,R,NY,NY-21,CON,Y,RN, ,,1970.0,1970,0.0
2010,N00004207,Tom Harkin,D,IA,,SEN, ,DI, ,381868.0,608982.0,1173562,182712.0
2014,N00030608,Michael F. Bennet,D,CO,,SEN, ,DI, ,608820.0,822213.0,1576273,145240.0
2010,N00030090,Morgan Bowen,D,UT,UT-01,CON,Y,DL, ,4000.0,4376.0,12051,3675.0
2014,N00031650,Melissa Haluszczak,R,PA,PA-14,CON, ,RN, ,,,0,0.0
2014,N00027811,Philip Dunkelbarger,U,MA,MA-09,CON, ,UN, ,,,0,0.0
2014,N00034130,Randal Wallace,R,SC,SC-07,CON, ,RN, ,2000.0,4000.0,6000,0.0
2010,N00025371,Larry Maggi,D,PA,PA-18,CON, ,DN, ,200.0,,200,0.0
2010,N00031703,Christopher N. Cox,R,NY,NY-01,CON,Y,RL, ,7500.0,1437411.0,1483396,38485.0
2010,N00027820,Charles D Brown,D,CA,CA-04,CON, ,DN, ,2736.0,544.0,3368,88.0
2014,N00002444,Ben Frasier,D,SC,SC-01,CON, ,DN, ,,,0,0.0
2010,N00013790,Clay Cox,R,GA,GA-07,CON,Y,RL, ,51000.0,137133.0,208232,20099.0
2010,N00002428,Henry Brown,R,SC,SC-01,CON,Y,RI, ,162667.0,122917.0,294737,9153.0
2010,N00032671,Tom Weaver,R,MA,MA-05,CON,Y,RL, ,,30888.0,38250,7362.0
2010,N00032528,Paul Beaudry,R,VT,VT-01,CON,Y,RL, ,,12974.0,21144,8170.0
2010,N00006561,Tom Udall,D,NM,,SEN, ,DI, ,74163.0,275274.0,356495,7058.0
2010,N00032663,Matt Strittmatter,R,IN,IN-06,CON, ,RN, ,,37500.0,38455,955.0
2014,N00029891,Gerry Connolly,D,VA,VA-11,CON,Y,DW, ,942664.0,757877.0,1946439,245898.0
2010,N00029024,John P. McGoff,R,IN,IN-05,CON,Y,RL, ,26500.0,160751.0,230476,43225.0
2014,N00012508,Tom Carper,D,DE,,SEN, ,DI, ,271150.0,141460.0,445973,33363.0
2014,N00029077,Lynn Jenkins,R,KS,KS-02,CON,Y,RW, ,1587707.0,876047.0,2520393,56639.0
2014,N00035799,David Donald Vogel,D,GA,GA-09,CON,Y,DL, ,1000.0,7952.0,18568,9616.0
2010,N00003105,Marsha Blackburn,R,TN,TN-07,CON,Y,RW, ,854925.0,596832.0,1535293,83536.0
2010,N00032243,Jody B. Hice,R,GA,GA-07,CON,Y,RL, ,6365.0,183258.0,211839,22216.0
2010,N00030679,Robert Martin Bestani,R,NH,NH-01,CON,Y,RL, ,,180315.0,202111,21796.0
2010,N00031309,Clarence Mason Weaver,R,CA,CA-53,CON,Y,RL, ,,25775.0,39961,14186.0
2014,N00030602,Roger Williams,R,TX,TX-25,CON,Y,RW, ,504844.0,1328857.0,1879320,45619.0
2010,N00031931,Brian Herr,R,MA,MA-03,CON,Y,RL, ,,70040.0,90657,20617.0
2014,N00035201,Napoleon B. Harris III,D,IL,IL-02,CON,Y,DN, ,,21557.0,21557,0.0
2014,N00033925,Ramiro Garza,D,TX,TX-34,CON, ,DN, ,,4500.0,4500,0.0
2010,N00028234,Phil Hare,D,IL,IL-17,CON,Y,DL, ,1055842.0,385383.0,1552265,111040.0
2010,N00032133,P. Tom Sullivan,D,ID,,SEN,Y,DL, ,14499.0,57803.0,99605,27303.0
2014,N00034306,Samuel Aanestad,R,CA,CA-01,CON, ,RN, ,,,0,0.0
2014,N00035894,Dan Shores,R,MA,MA-09,CON,Y,RL, ,,42872.0,54201,11329.0
2014,N00033285,James Alan Crone,D,IN,IN-06,CON, ,DN, ,,,0,0.0
2014,N00029281,F David Woolever,D,OH,OH-07,CON, ,DN, ,,,0,0.0
2010,N00031056,John Guedry,R,NV,NV-03,CON,Y,RN, ,,65700.0,67265,1565.0
2014,N00000524,Jack McMullen,R,VT,,SEN, ,RN, ,,,0,0.0
2014,N00030744,Mike Pompeo,R,KS,KS-04,CON,Y,RW, ,1279345.0,1259018.0,2566941,28578.0
2014,N00035609,Jessica McCall,D,MI,MI-14,CON,Y,DN, ,,22525.0,46266,23741.0
2010,N00029728,David S Potter,R,OH,OH-13,CON, ,RN, ,,,0,0.0
2014,N00036427,Jason Weger,R,OK,,SEN,Y,RL, ,,4550.0,4550,0.0
2010,N00031289,Sue Lowden,R,NV,,SEN,Y,RL, ,23269.0,948697.0,1943212,971246.0
2014,N00033585,Angela Valles,R,CA,CA-08,CON, ,RN, ,,,0,0.0
2014,N00036695,Bryan Miller,R,WY,,SEN,Y,RL, ,,,570,570.0
2014,N00013758,Chuck Kalogianis,D,FL,FL-09,CON, ,DN, ,,,0,0.0
2014,N00030237,Jim Bryan,D,FL,FL-01,CON,Y,DL, ,2500.0,3100.0,8022,2422.0
2010,N00026160,Tom Price,R,GA,GA-06,CON,Y,RW, ,884360.0,913778.0,2021518,223380.0
2010,N00032113,Diana B. McGinness,D,WA,WA-02,CON,Y,DL, ,,3454.0,4358,904.0
2014,N00036429,Benjamin Dunn,R,SC,,SEN,Y,RL, ,,13237.0,13237,0.0
2010,N00029772,Thomas Perry Love,D,TX,TX-24,CON, ,DN, ,,,0,0.0
2010,N00030760,James B. Rutledge III,R,MD,,SEN,Y,RL, ,1000.0,60984.0,144177,82193.0
2014,N00033823,Ted Celeste,D,OH,OH-03,CON, ,DN, ,,1250.0,1250,0.0
2014,N00031579,Harold Johnson,R,NC,NC-08,CON, ,RN, ,,198.0,198,0.0
2010,N00031009,Frank Scaturro,R,NY,NY-04,CON,Y,RL, ,4577.0,228497.0,309425,76351.0
2010,N00031130,John Christopher Kuzmanich,R,OR,OR-01,CON,Y,RL, ,,87812.0,102359,14547.0
2014,N00030828,Chris Simcox,R,AZ,,SEN, ,RN, ,,,875,875.0
2010,N00027787,Glenn Melancon,D,TX,TX-04,CON, ,DN, ,9000.0,,9000,0.0
2014,N00003126,Bart Gordon,D,TN,TN-06,CON, ,DN, ,1000.0,,1000,0.0
2010,N00030874,Mark Fernald,D,NH,NH-02,CON,Y,DN, ,,8070.0,10320,2250.0
2010,N00029373,Stan Jagla,D,IL,IL-06,CON, ,DN, ,,2456.0,2946,490.0
2010,N00029373,Stan Jagla,D,IL,IL-06,CON, ,DN, ,,2456.0,2946,490.0
2014,N00025219,Michael Burgess,R,TX,TX-26,CON,Y,RW, ,909677.0,236476.0,1173855,27702.0
2014,N00029460,Charles Djou,R,HI,HI-01,CON,Y,RL, ,105843.0,680435.0,954742,168464.0
2014,N00034782,Lincoln Nunnally,D,GA,GA-04,CON, ,DN, ,,,0,0.0
2010,N00032347,Mark Rosen,R,NY,NY-18,CON,Y,RN, ,,10200.0,15231,5031.0
2014,N00003674,Charles W Sanders,D,OH,OH-03,CON, ,DN, ,,6393.0,6416,23.0
2014,N00034310,Jack Orswell,R,CA,CA-27,CON,Y,RL, ,2500.0,123184.0,154809,29125.0
2014,N00033087,Thomas C. Leppert,R,TX,,SEN, ,RN, ,,208543.0,208543,0.0
2014,N00034044,Joe Kennedy III,D,MA,MA-04,CON,Y,DW, ,501482.0,2018568.0,2520290,240.0
2010,N00013873,John Boozman,R,AR,,SEN, ,RW, ,1363946.0,2474044.0,4228044,390054.0
2010,N00032032,Bruce Francis Evers,R,WI,WI-03,CON,Y,RL, ,,8822.0,8822,0.0
2014,N00033829,Jimmy Tobias,D,SC,SC-04,CON, ,DN, ,,,0,0.0
2014,N00035843,Evan A. Evans,R,CT,CT-02,CON,Y,RN, ,,1405.0,2970,1565.0
2014,N00031329,Brian John Rooney,R,MI,MI-07,CON, ,RN, ,500.0,,500,0.0
2010,N00031403,Murrell Elliot Henderson,R,OH,OH-17,CON,Y,RL, ,,27443.0,31888,4445.0
2010,N00032801,Peter M. Destefano,3,NJ,NJ-03,CON,Y,3L, ,,5668.0,5668,0.0
2014,N00033414,Bill Vinsko,D,PA,PA-11,CON, ,DN, ,,,0,0.0
2010,N00030291,Christine E Webb,R,WA,WA-03,CON, ,RN, ,,,0,0.0
2014,N00035486,Alison Grimes,D,KY,,SEN,Y,DL, ,1363499.0,9160205.0,17144152,6620448.0
2010,N00006067,Silvestre Reyes,D,TX,TX-16,CON,Y,DW, ,416333.0,615518.0,1044720,12869.0
2014,N00035731,Cassie Felder,R,LA,LA-06,CON,Y,RO, ,2500.0,82994.0,92473,6979.0
2014,N00002328,Melvin L. Watt,D,NC,NC-12,CON,Y,DI, ,5000.0,1000.0,6010,10.0
2014,N00002807,Dave Weldon,R,FL,,SEN, ,RN, ,-1000.0,,-900,100.0
2010,N00026563,James R Stork,D,FL,FL-22,CON, ,DN, ,,,0,0.0
2014,N00035505,Franklin Ed Shoemaker,3,FL,,SEN, ,3N, ,,,0,0.0
2010,N00002200,Robert C. Byrd,D,WV,,SEN, ,DI, ,5000.0,,5000,0.0
2010,N00030856,John Garamendi,D,CA,CA-10,CON,Y,DW, ,613774.0,1007626.0,1683230,61830.0
2010,N00026182,Pavel Goberman,D,OR,,SEN,Y,DL, ,,15000.0,15000,0.0
2010,N00026182,Pavel Goberman,D,OR,,SEN, ,DL, ,,15000.0,15000,0.0
2014,N00035865,Joey Manahan,D,HI,HI-01,CON,Y,DL, ,,78191.0,90713,12522.0
2010,N00027035,G. K. Butterfield,D,NC,NC-01,CON,Y,DW, ,582186.0,265105.0,867456,20165.0
2014,N00035425,Elisabeth Jensen,D,KY,KY-06,CON,Y,DL, ,117812.0,647188.0,893561,128561.0
2014,N00026882,David Ashe,D,VA,VA-02,CON, ,DN, ,,,0,0.0
2010,N00029152,Joe McLaughlin,R,NC,NC-03,CON, ,RN, ,,,0,0.0
2014,N00033613,Jason Plummer,R,IL,IL-12,CON, ,RN, ,33308.0,37670.0,70978,0.0
2000,N00013439,James M Hall,3,MO,,SEN,Y,3L, ,,,0,
2000,N00013442,James A Sigl,D,WI,,SEN,Y,DL, ,,,0,
2000,N00013443,William D (Bill) Lorge,R,WI,,SEN,Y,RL, ,,,0,
2000,N00013444,Gary Harrison,I,FL,FL-13,CON,Y,3C, ,,,0,
2000,N00013310,Mario Fundaro,D,MI,MI-10,CON, ,DC, ,,,0,0.0
2012,N00033273,Travis Grantham,R,AZ,AZ-09,CON,Y,RL, ,16077.0,115760.0,142152,10315.0
2012,N00029339,Tom Perriello,D,VA,VA-05,CON, ,DN, ,460.0,-12236.0,-11776,0.0
2012,N00013142,Jack E. Robinson,R,MA,,SEN, ,RN, ,,95.0,95,0.0
2012,N00000851,Frank A. LoBiondo,R,NJ,NJ-02,CON,Y,RW, ,747679.0,615755.0,1403273,39839.0
2012,N00031559,Jaime Herrera Beutler,R,WA,WA-03,CON,Y,RW, ,514124.0,853533.0,1601248,233591.0
2012,N00008092,Blanche Lincoln,D,AR,,SEN, ,DN, ,-9500.0,,-9500,0.0
2012,N00029022,Roberto Maldonado,D,IL,IL-04,CON, ,DN, ,5500.0,,5500,0.0
2012,N00034015,Brian Owens,R,FL,FL-19,CON,Y,RN, ,,197335.0,199510,2175.0
2012,N00031564,Trevor Drown,I,AR,,SEN, ,3N, ,,,0,0.0
2012,N00031662,Steve Mueller,R,TX,TX-09,CON,Y,RL, ,233.0,2888.0,4021,900.0
2012,N00027966,Lavar Christensen,R,UT,UT-02,CON, ,RN, ,,,0,0.0
2012,N00032581,Terry Ryan Elijah,R,IN,IN-03,CON, ,RN, ,,,0,0.0
2012,N00034583,Deb Plowman,R,ME,,SEN,Y,RL, ,5000.0,37400.0,45380,2980.0
2012,N00033440,Don Bivens,D,AZ,,SEN,Y,DN, ,3500.0,647772.0,725334,74062.0
2012,N00033652,Delinda Morgan,R,OR,OR-01,CON,Y,RL, ,1000.0,6219.0,7219,0.0
2012,N00030616,Lee Irwin Fisher,D,OH,,SEN, ,DN, ,2191.0,0.0,2191,0.0
2012,N00029414,Kathleen Dahlkemper,D,PA,PA-03,CON, ,DN, ,-5000.0,,-5000,0.0
2012,N00034423,Charles Malone,D,NC,NC-13,CON,Y,DL, ,1000.0,11546.0,19506,6960.0
2012,N00022854,Jim Sheets,I,MA,MA-10,CON, ,3N, ,,,0,0.0
2012,N00033930,Adela Garza,R,TX,TX-34,CON,Y,RL, ,3164.0,43153.0,52302,5985.0
2000,N00009032,Michael A Clem,L,OK,OK-01,CON,Y,3L, ,,,0,
2000,N00011303,William Christopher Meyer,D,WA,WA-02,CON, ,DN, ,,,0,
2012,N00034646,Joyce Knott,D,SC,SC-05,CON,Y,DL, ,2000.0,14075.0,26090,10015.0
2012,N00034985,Marc J. Victor,L,AZ,,SEN,Y,3O, ,,2800.0,8236,5436.0
2012,N00033503,Marcus Richmond,R,AR,AR-04,CON,Y,RN, ,,28161.0,31944,3783.0
2012,N00025881,Colleen Hanabusa,D,HI,HI-01,CON,Y,DW, ,483024.0,713526.0,1273830,77280.0
2012,N00009608,Rob Simmons,R,CT,,SEN, ,RN, ,,-5000.0,-5000,0.0
2012,N00000898,Leonard Lance,R,NJ,NJ-07,CON,Y,RW, ,705019.0,553126.0,1316496,58351.0
2012,N00034366,Richard Andrew Clark,R,FL,FL-06,CON,Y,RL, ,99019.0,271181.0,379132,8932.0
2012,N00033489,Wilford R. Cardon,R,AZ,,SEN,Y,RL, ,4040.0,746774.0,788881,38067.0
2012,N00033717,Jeff Fitzgerald,R,WI,,SEN,Y,RL, ,22500.0,133608.0,201625,45517.0
2012,N00033871,Daniel J. Hughes,R,CA,,SEN,Y,RC, ,,89712.0,111538,21826.0
2012,N00034490,Jennifer Hosterman,D,CA,CA-15,CON,Y,DN, ,,,0,0.0
2012,N00034849,Danny Grant,D,GA,GA-14,CON,Y,DL, ,5000.0,5328.0,11360,1032.0
2012,N00033844,Jon Haugen,D,WA,WA-03,CON,Y,DL, ,,5002.0,-6076,-11078.0
2012,N00030910,Mo Brooks,R,AL,AL-05,CON,Y,RW, ,469727.0,373024.0,892675,49924.0
2012,N00031656,George S. Flinn Jr,R,TN,TN-09,CON,Y,RL, ,77903.0,50740.0,133652,5009.0
2012,N00002213,John R Raese,R,WV,,SEN,Y,RL, ,67183.0,1235214.0,1345405,43008.0
2012,N00003159,Zach Wamp,R,TN,TN-03,CON, ,RN, ,,,0,0.0
2012,N00008619,Steven R. Rothman,D,NJ,NJ-09,CON,Y,DL, ,445029.0,938577.0,1410081,26475.0
2012,N00026505,Barry Hermanson,3,CA,CA-12,CON,Y,3L, ,,,1982,1982.0
2012,N00033345,Kevin Chisholm,I,VA,,SEN,Y,3L, ,,23225.0,24165,940.0
2012,N00034273,Eric Brosten,R,MT,MT-01,CON,Y,RL, ,,2220.0,2101,-119.0
2012,N00002214,Alan B. Mollohan,D,WV,WV-01,CON,Y,DN, ,-1605.0,,-1605,0.0
2012,N00034595,Shaun Crowell,L,TN,,SEN,Y,3C, ,,4055.0,15689,11634.0
2012,N00029112,Laura Richardson,D,CA,CA-44,CON,Y,DL, ,325308.0,245199.0,588043,17536.0
2012,N00031051,Charles J. Lollar,R,MD,MD-05,CON, ,RN, ,-2500.0,,-1915,585.0
2012,N00034749,Michael Kicinski,R,NY,NY-22,CON,Y,RL, ,7365.0,4986.0,14581,2230.0
2012,N00033284,Lane Siekman,D,IN,IN-06,CON,Y,DN, ,,,225,225.0
2012,N00032668,David Melville,D,LA,LA-04,CON, ,DN, ,1320.0,1250.0,2570,0.0
2012,N00030267,Michael E. McMahon,D,NY,NY-13,CON, ,DN, ,-8500.0,-2550.0,-11050,0.0
2012,N00034340,Ric Killian,R,NC,NC-09,CON,Y,RL, ,5937.0,66893.0,80325,7495.0
2012,N00033792,John Cowart,R,AR,AR-04,CON,Y,RL, ,250.0,42332.0,47653,5071.0
2012,N00031848,Tim Woolridge,D,AR,AR-01,CON, ,DN, ,,,0,0.0
2012,N00034938,Nancy Cassis,R,MI,MI-11,CON,Y,RL, ,94008.0,97000.0,198528,7520.0
2012,N00030898,Andrew Paredes Castanuela,R,TX,,SEN,Y,RN, ,,1866.0,2116,250.0
2012,N00003032,Ronnie G. Flippo,D,AL,AL-05,CON, ,DN, ,,,0,0.0
2012,N00027510,Edwin G. Perlmutter,D,CO,CO-07,CON,Y,DW, ,1825609.0,1278776.0,3104775,390.0
2012,N00031534,Michael E. Smeltzer,R,PA,PA-19,CON, ,RN, ,,,200,200.0
2012,N00031207,Peg Dunmire,R,FL,FL-08,CON, ,RN, ,,,0,0.0
2012,N00034443,Jeramey McElhaney,R,UT,UT-02,CON,Y,RN, ,,3600.0,7530,3930.0
2012,N00032466,Macdonald King D'Alessandro,D,MA,MA-09,CON, ,DN, ,,,0,0.0
2012,N00031626,Billy Kennedy,D,NC,NC-05,CON, ,DN, ,,,0,0.0
2012,N00001725,Jay Inslee,D,WA,WA-01,CON,Y,DI, ,93299.0,285600.0,451230,72331.0
2012,N00031063,Stephan Brodhead,R,WA,WA-06,CON, ,RO, ,,,0,0.0
2012,N00031063,Stephan Brodhead,R,WA,WA-06,CON,Y,RL, ,,,0,0.0
2012,N00034283,Daniel Whitton,R,TX,TX-36,CON,Y,RL, ,,,-2254,-2254.0
2012,N00031240,Robert Giuda,R,NH,NH-02,CON, ,RN, ,,25.0,25,0.0
2012,N00002517,Bill Bronson,D,FL,FL-17,CON,Y,DL, ,500.0,3800.0,4300,0.0
2012,N00034935,Angel Fernandez,3,FL,FL-26,CON, ,3L, ,,23955.0,23655,-300.0
2012,N00034840,Lesli Messinger,D,GA,GA-01,CON,Y,DL, ,548.0,,3348,2800.0
2012,N00007724,Ron Wyden,D,OR,,SEN, ,DI, ,280003.0,233106.0,539843,26734.0
2012,N00033720,Richard W. Allen,R,GA,GA-12,CON,Y,RL, ,6000.0,554011.0,591560,31549.0
2012,N00004645,Denny Rehberg,R,MT,,SEN, ,RL, ,2403459.0,5491765.0,9265892,1370668.0
2012,N00004645,Denny Rehberg,R,MT,,SEN,Y,RL, ,2403459.0,5491765.0,9265892,1370668.0
2012,N00034009,Richard Wieland,R,CT,CT-04,CON,Y,RN, ,,82756.0,84101,1345.0
2012,N00027901,Betty Sue Sutton,D,OH,OH-16,CON,Y,DL, ,1372359.0,1240876.0,3059441,446206.0
2012,N00029142,Michael Anthony Montagano,D,IN,IN-03,CON, ,DN, ,,,0,0.0
2012,N00031984,Ivy Harper,D,NE,NE-01,CON, ,DN, ,,,0,0.0
2012,N00027516,Rick Dickinson,D,IA,IA-01,CON, ,DN, ,,,0,0.0
2012,N00009704,Brad R. Carson,D,OK,OK-02,CON,Y,DN, ,,,0,0.0
2012,N00027600,Darcy Burner,D,WA,WA-01,CON,Y,DL, ,14564.0,451669.0,745253,279020.0
2012,N00033055,Kathleen Hochul,D,NY,NY-27,CON,Y,DL, ,1673869.0,2710878.0,5267376,882629.0
2012,N00033420,Dave Garrison,R,TX,TX-25,CON,Y,RL, ,1268.0,41599.0,45881,3014.0
2012,N00032583,Hunt Downer,R,LA,LA-03,CON, ,RN, ,,1572.0,1572,0.0
2012,N00034151,Ky Griffin,R,TX,TX-36,CON,Y,RL, ,,70636.0,78266,7630.0
2012,N00029027,Jamie Eldridge,D,MA,MA-05,CON, ,DN, ,,250.0,250,0.0
2012,N00001295,Tom Reynolds,R,NY,NY-26,CON, ,RN, ,,,0,0.0
