cycle,id,candidate_name,party,state,district,current_candidate,cycle_candidate,recip_code,raised_from_pacs,raised_from_individuals,raised_total,raised_unitemized
2008,N00027960,Wilson Aurbach,R,TX,30, , ,RN,,,0,0
2004,N00012614,Erin Jay Gruwell,D,CA,38, , ,DN,,100,100,0
2000,N00013318,Thomas L Knapp,L,MO,4,Y,Y,3L,,,0,
2004,N00026223,Charles A Morse,R,MA,4,Y,Y,RL,1000,15990,218836,201846
2008,N00030033,Hugh Webster,R,NC,13,Y,Y,RL,6750,22750,38564,9064
2008,N00029056,David Michael O'Brien,D,MA,5, ,Y,DN,5000,21850,28975,2125
2004,N00013841,Larry William Diedrich,R,SD,1,Y,Y,RL,4177531,1147217,5735459,410711
2008,N00028605,Donovan Lamont Rivers,D,WA,7, ,Y,DL,,,0,0
2008,N00001102,Nydia M Velazquez,D,NY,12,Y,Y,DW,783043,224200,1015124,7881
2008,N00028423,Terry Holley,D,GA,10, ,Y,DN,,,109,109
2012,N00034396,Nina Hayden,D,FL,13, ,Y,DN,,9000,14781,5781
2012,N00031772,Charles Thompson,R,OK,2, , ,RN,,,0,0
2012,N00034040,Gary Moore,R,KY,4, ,Y,RL,4500,282850,305165,17815
2012,N00000781,Frank Pallone Jr,D,NJ,6,Y,Y,DW,1095624,762582,1892848,34642
2012,N00001619,Robert A. Brady,D,PA,1,Y,Y,DW,324329,345600,680364,10435
2012,N00031330,Glenn Rodney Plummer,D,MI,13, , ,DN,2000,,2000,0
2012,N00028189,Michael Tenenbaum,R,CA,24, , ,RN,,,0,0
2012,N00004558,Collin C. Peterson,D,MN,7,Y,Y,DW,877948,153918,1095683,63817
2012,N00030779,Van Tran,R,CA,47, , ,RN,-2000,-3200,-5200,0
2012,N00031893,Michael Robert Crane,R,GA,13, , ,RN,500,,1000,500
2012,N00033025,Dan Morenoff,R,TX,30, ,Y,RN,,22950,30553,7603
2012,N00030247,Helena Moreno,U,LA,2, , ,UN,,,0,0
2012,N00032771,Eugene Green,D,LA,2, , ,DN,,,0,0
2012,N00029462,Josh Segall,D,AL,3, , ,DN,-2500,,-2500,0
2012,N00031932,Rob McCarthy,R,MA,6, , ,RN,,,0,0
2012,N00034895,Robert Costello,D,MI,14, ,Y,DL,14,20627,21816,1175
2012,N00033962,Dave Robinson,D,TX,12,Y,Y,DL,2600,6125,11485,2760
2012,N00034272,John Goci,D,MI,13, ,Y,DL,250,32689,48039,15100
2012,N00028985,Jim Whitehead,R,GA,10, , ,RN,,,0,0
2012,N00032968,Robert E. Groce,U,SC,1, , ,UN,,,0,0
2012,N00030191,Dina Titus,D,NV,1,Y,Y,DW,502331,584310,1262746,176105
2012,N00032813,John Heckenlively,D,WI,1, , ,DN,,,0,0
2012,N00034500,John Quinones,R,FL,9, ,Y,RL,40000,168481,217322,8841
2012,N00028700,David Dennis Gereighty,D,LA,1, , ,DN,0,,0,0
2012,N00026163,Lynn A. Westmoreland,R,GA,3,Y,Y,RW,587096,505257,1115453,23100
2012,N00029290,Keith S. Fimian,R,VA,11, , ,RN,4686,58403,63339,250
2012,N00034616,Bob Flores,D,CA,43,Y,Y,DL,,3200,4104,904
2012,N00001222,Maurice Hinchey,D,NY,22, ,Y,DI,83313,50893,208845,74639
2012,N00029321,Scott Harper,D,IL,13, , ,DN,-1000,,-875,125
2012,N00033106,Ann L. Wagner,R,MO,2,Y,Y,RW,691971,1964918,2719094,62205
2012,N00000226,John F. Tierney,D,MA,6,Y,Y,DW,945871,1089870,2263567,227826
2000,N00013321,Alan Newberry,L,MO,5,Y,Y,3L,,,0,
2012,N00030921,Heather Maurine Beaven,D,FL,6,Y,Y,DL,70113,233557,345723,42053
2012,N00033598,Evelio Otero,R,FL,14,Y,Y,RL,14500,132228,161700,14972
2012,N00034335,Sonya Holmes,R,NC,2, ,Y,RL,441,2000,2566,125
2012,N00033906,Nina Turner,D,OH,11, ,Y,DN,1000,24500,26200,700
2000,N00013322,Dennis M Carriger,3,MO,5,Y,Y,3L,,,0,
2008,N00002408,James E Clyburn,D,SC,6,Y,Y,DW,2192762,888232,3099119,18125
2008,N00024992,Tim Murphy,R,PA,18,Y,Y,RW,940586,713249,1757369,103534
2008,N00025726,Tom Cole,R,OK,4,Y,Y,RW,436600,561196,1043883,46087
2008,N00025280,Tim Ryan,D,OH,17,Y,Y,DW,642675,624603,1333238,65960
2012,N00033240,Raja Krishnamoorthi,D,IL,8, ,Y,DL,60784,1002990,1154802,91028
2012,N00029721,Sharen Neuhardt,D,OH,10,Y,Y,DL,72610,434066,573138,66462
2012,N00033878,Marilyn M. Singleton,I,CA,13,Y,Y,3L,6000,30794,53677,16883
2012,N00033714,Dan Boone,D,TX,21, ,Y,DL,,1492,2516,1024
2012,N00033714,Dan Boone,D,TX,21, , ,DC,,1492,2516,1024
2012,N00032395,Jim Pratt,R,SC,6, , ,RN,,,0,0
2012,N00007507,George Radanovich,R,CA,19, , ,RN,-5000,,-5000,0
2012,N00030671,Sue Ellen Boldra,R,KS,1, , ,RN,,,0,0
2012,N00027552,Tom Brinkman Jr,R,OH,2, , ,RN,500,,500,0
2012,N00003730,Ted Strickland,D,OH,6, , ,DN,,,0,0
2012,N00033826,Joe Rooney,R,PA,13,Y,Y,RL,9603,98254,134733,26876
2012,N00033729,Clark Hall,D,AR,1, ,Y,DL,68629,226541,329875,34705
2012,N00033872,Robert Allen Mansfield,R,PA,2,Y,Y,RL,5000,1000,6526,526
2012,N00033872,Robert Allen Mansfield,R,PA,2, , ,RL,5000,1000,6526,526
2012,N00031849,Princella Smith,R,AR,1, , ,RN,,420,477,57
2012,N00000243,Thomas M Keane Jr,D,MA,8, , ,DN,,,0,0
2012,N00005645,Ralph M. Hall,R,TX,4,Y,Y,RW,334336,236754,580200,9110
2012,N00034330,Shelli Yoder,D,IN,9,Y,Y,DL,86926,252464,527122,187732
2012,N00031659,Louis Paul Gigliotti,R,TX,4, ,Y,RL,,6750,11205,4455
2012,N00013323,Sam Graves,R,MO,6,Y,Y,RW,1046383,279702,1339642,13557
2012,N00030995,Will Gregory,R,CT,4, , ,RN,,,0,0
2012,N00027464,Bruce Braley,D,IA,1,Y,Y,DW,1344213,1582229,2930239,3797
2012,N00033463,Greg Aguilar,D,IL,17, ,Y,DL,,8355,18613,10258
2012,N00029662,Bill Posey,R,FL,8,Y,Y,RW,485532,652943,1210824,72349
2012,N00001148,Carolyn McCarthy,D,NY,4,Y,Y,DW,837861,577119,2133295,718315
2012,N00001150,David A. Levy,3,NY,4, , ,3N,,,0,0
2012,N00035049,Dwayne Bailey,R,LA,2,Y,Y,RL,,2965,2965,0
2012,N00027796,Mary Pallant,D,CA,24, , ,DN,,,0,0
2012,N00031464,Phil Liberatore,R,CA,8, ,Y,RL,2500,40700,50408,7208
2012,N00007124,Christopher Cox,3,CA,48, , ,3N,,,0,0
2012,N00005998,Solomon P. Ortiz,D,TX,27, , ,DN,1500,-1600,-100,0
2012,N00034494,Bill Gonzalez,D,CA,32, ,Y,DL,,9070,10460,1390
2012,N00000637,Jim Maloney,D,CT,5, , ,DN,,,0,0
2012,N00004614,Kevin Cramer,R,ND,1,Y,Y,RW,461097,948037,1493507,84373
2012,N00031382,Milton J. Sumption,D,IL,10, , ,DN,,,0,0
2012,N00033418,Joe Chow,R,TX,6, ,Y,RL,1000,162766,184311,20545
2012,N00034479,Patrick Lang,D,OH,15,Y,Y,DL,22613,44475,104523,37435
2000,N00013327,John Dady,R,MO,6, ,Y,RL,,,0,
2012,N00033880,Joe Coors,R,CO,7,Y,Y,RL,299578,4454118,4942202,188506
2012,N00035007,David P Joyce,R,OH,14,Y,Y,RW,389371,586150,1013975,38454
2012,N00006825,Peter Mathews,D,CA,37, , ,DN,,5300,6569,1269
2000,N00013328,Jimmy Dykes,L,MO,6,Y,Y,3L,,,0,
2000,N00013330,Bob Camp,D,MO,8,Y,Y,DL,,,0,
2000,N00013331,Michael Charles Glawson,D,MO,9, ,Y,DL,,,0,
2000,N00013332,Joe Cefius Terry,D,MO,9, ,Y,DL,,,0,
2000,N00013337,Wilton G Swenson Jr,3,NV,1,Y,Y,3L,,,0,
2000,N00013338,Christopher H Hansen,3,NV,1,Y,Y,3L,,,0,
2008,N00006981,Brian P Bilbray,R,CA,50,Y,Y,RW,391557,879915,1346545,75073
2008,N00026160,Tom Price,R,GA,6,Y,Y,RW,793051,695962,1612632,123619
2008,N00002214,Alan B Mollohan,D,WV,1,Y,Y,DW,373098,392343,773961,8520
2008,N00027239,Daniel Lipinski,D,IL,3,Y,Y,DW,403524,287368,711412,20520
2008,N00000179,James P McGovern,D,MA,3,Y,Y,DW,308026,550034,1030060,172000
2012,N00030205,John P. Miglietta,I,TN,5, , ,3L,,128,499,371
2012,N00031513,Renee Ellmers,R,NC,2,Y,Y,RW,607174,341060,1054887,106653
2000,N00013339,Charles Schneider,L,NV,1,Y,Y,3L,,,0,
2012,N00031239,Lon Vernon Cecil,L,NC,12, ,Y,3N,,,0,0
2012,N00005794,Chet Edwards,D,TX,17, , ,DN,-2000,,-2000,0
2012,N00030716,Jesse Kelly,R,AZ,2, ,Y,RL,696541,491124,1322315,134650
2012,N00033743,Michael Opitz,R,GA,11, ,Y,RL,,10925,13093,2168
2012,N00034084,Michael Shaffer,R,NC,9, ,Y,RL,,10900,10900,0
2012,N00033991,Matt Boutte,I,CA,24, ,Y,3L,,5150,6817,1667
2012,N00025482,Dutch Ruppersberger,D,MD,2,Y,Y,DW,747374,625281,1408531,35876
2012,N00030772,Ruth McClung,R,AZ,7, , ,RN,1000,,1000,0
2012,N00033572,James R. Klauder,I,FL,4,Y,Y,3L,,36018,38273,2255
2012,N00033805,Hunter Bicknell,R,GA,9, ,Y,RN,,54430,67628,13198
2012,N00030710,Michael Halfacre,R,NJ,12, , ,RN,,,0,0
2012,N00033926,Travis Washington Jr,R,TX,30,Y,Y,RL,,3988,9207,5219
2012,N00007397,Pete Stark,D,CA,15, , ,DL,805321,176196,1007339,25822
2012,N00032380,Elaine Mastromatteo,3,OH,14,Y,Y,3L,,1000,1000,0
2012,N00031226,Jackie Walorski,R,IN,2,Y,Y,RW,720061,1064136,1951238,167041
2012,N00032004,Christopher Todd Sharkey,R,OH,13, , ,RN,,,0,0
2012,N00034482,Leah Campos Schandlbauer,R,AZ,9, ,Y,RL,12000,58400,75499,5099
2012,N00005985,Henry Bonilla,R,TX,23, , ,RN,,,0,0
2012,N00001862,Robin Ficker,R,MD,6, ,Y,RL,,,0,0
2012,N00033206,Daniel Adler,D,CA,36, ,Y,DL,2000,330098,337078,4980
2012,N00031192,Jon Hulburd,D,AZ,3, , ,DN,,13500,13500,0
2012,N00034877,Robert Jeffrey Thompson,R,AZ,9, ,Y,RL,,3500,4750,1250
2012,N00033389,Juan Thomas,D,IL,11, ,Y,DL,11500,97561,126960,17899
2012,N00000554,Demetrios S Giannaros,D,CT,6, , ,DN,,,0,0
2012,N00033247,Daniel O'Connor,D,NY,7, ,Y,DL,750,63419,80731,16562
2012,N00034434,Charles Dumas,D,PA,5,Y,Y,DL,2500,15838,31400,13062
2012,N00025175,Michael R. Turner,R,OH,10,Y,Y,RW,471342,745845,1249351,32164
2012,N00026459,Benjamin Earl Streusand,R,TX,10, , ,RN,,,0,0
2000,N00013340,Kenneth Charles Brenneman,3,NV,2,Y,Y,3L,,,0,
2012,N00013817,Chellie Pingree,D,ME,1,Y,Y,DW,191340,823477,1208199,193382
2012,N00031673,Bryan Keith Underwood,R,TX,28, , ,RN,,,0,0
2012,N00029630,Fred Johnson,D,MI,2, , ,DN,,,0,0
2012,N00034393,Shirley Decourt-Park,D,CA,52, ,Y,DL,,35882,35894,12
2012,N00008870,Howard Swint,D,WV,2,Y,Y,DL,,5258,6923,1665
2000,N00013341,Tierney Cahill,D,NV,2,Y,Y,DL,,,0,
2012,N00030248,Byron Lynn Lee,D,LA,2, , ,DN,,,0,0
2012,N00002884,Alcee L. Hastings,D,FL,20,Y,Y,DW,320025,302196,649577,27356
2012,N00034379,Amanda Aguirre,D,AZ,3, ,Y,DL,12043,115352,144424,17029
2012,N00030177,Lee Ferrell,R,GA,2, , ,RN,50,550,600,0
2012,N00026557,Diane Goss Farrell,D,CT,4, , ,DN,1000,,1000,0
2008,N00026425,Connie Mack,R,FL,14,Y,Y,RW,308700,880871,1189571,
2008,N00005559,Frank D Lucas,R,OK,3,Y,Y,RW,331235,142610,503914,30069
2008,N00002327,Sue Myrick,R,NC,9,Y,Y,RW,569054,545050,1175188,61084
2012,N00029478,"Wil Armstrong,  III",R,CO,6, , ,RN,,,0,0
2012,N00031106,Jean Schodorf,R,KS,4, , ,RN,,,0,0
2012,N00033047,Paige Vanier Kreegel,R,FL,19, ,Y,RL,25000,428592,491087,37495
2012,N00006824,Sanford W. Kahn,R,CA,47, ,Y,RL,,,228,228
2012,N00009719,Todd Platts,R,PA,4, ,Y,RI,2774,36800,52711,13137
2012,N00033997,Pete Aguilar,D,CA,31, ,Y,DL,354391,264574,659419,40454
2012,N00030956,Robin Smith,R,TN,3, , ,RN,-100,15610,15510,0
2012,N00034069,Teresa Hensley,D,MO,4,Y,Y,DL,190639,474301,782329,117389
2012,N00031557,Dennis Heck,D,WA,10,Y,Y,DW,716590,980914,1885079,187575
2012,N00007232,Lois Capps,D,CA,24,Y,Y,DW,1510763,2093810,4023961,419388
2012,N00026871,Lois K. Herr,D,PA,16, , ,DN,,,109,109
2012,N00033497,Mike Jackson,R,TX,36, ,Y,RL,35633,144512,191109,10964
2012,N00033931,Sylvia S. Romo,D,TX,35, ,Y,DL,9000,75622,88364,3742
2012,N00030759,Ryan L. Frazier,R,CO,7, , ,RN,1000,500,1640,140
2012,N00030759,Ryan L. Frazier,R,CO,7, , ,RN,1000,500,1640,140
2012,N00009618,Adam H. Putnam,R,FL,12, , ,RN,,-4600,-4600,0
2012,N00030490,Marcia L. Fudge,D,OH,11,Y,Y,DW,501358,129253,661367,30756
2012,N00007936,Brian Baird,D,WA,3, , ,DN,,-50,-50,0
2012,N00031397,Dan Eichenbaum,R,NC,11, ,Y,RN,,13800,64841,51041
2012,N00027060,Brian M. Higgins,D,NY,26,Y,Y,DW,417481,565337,1050361,67543
2012,N00031743,Craig McPherson,R,KS,3, , ,RN,,40,40,0
2012,N00027491,Norm Semanko,R,ID,1, , ,RN,,3031,3031,0
2012,N00033807,Donald Peloquin,R,IL,1,Y,Y,RL,,52950,82103,29153
2012,N00009904,Mark Lawrence,D,ME,1, , ,DN,,,0,0
2012,N00034969,Anne Jacobs Moultrie,D,NY,18, , ,DN,,,550,550
2012,N00031495,Theresa Kormos,R,IL,12, ,Y,RL,,5510,8326,2816
2012,N00001082,Edolphus Towns,D,NY,8, ,Y,DI,465591,234832,744371,43948
2012,N00033802,Leonard Bembry,D,FL,2, ,Y,DL,68250,217375,307131,21506
2012,N00034012,James Jett,R,FL,3, ,Y,RL,,22429,25909,3480
2012,N00034032,Jacques Conway,D,IL,7, ,Y,DL,,1100,5585,4485
2012,N00033246,Jun Choi,D,NJ,7, ,Y,DN,,308725,323004,14279
1996,N00008164,Bobbie Coray,D,UT,1, , ,DL,49,473,612,90
1996,N00003937,Susan Heintz,R,MI,10,Y,Y,RL,246265,419946,1207037,540826
1996,N00003473,Hal Rogers,R,KY,5,Y,Y,RW,202182,103100,446845,141563
2000,N00013351,Michael A Green,D,WY,1,Y,Y,DL,,,0,
1996,N00003862,Jean Leising,R,IN,9,Y,Y,RL,126497,190055,695136,378584
1996,N00000427,Carole Lamirande,I,NH,2,Y,Y,3L,,2127,2727,600
1996,N00003632,Joyce George,R,OH,14,Y,Y,RL,106938,200060,531122,224124
1996,N00008749,Carole Hillard,R,SD,1, ,Y,RL,14179,87037,228045,126829
1996,N00006619,John Ensign,R,NV,1,Y,Y,RW,800827,941090,2931701,1189784
1996,N00002833,Beverly (Bev) Kennedy,R,FL,19,Y,Y,RL,18967,61226,133082,52889
1996,N00008112,Ben Neill,D,NC,10,Y,Y,DL,9037,3394,17869,5438
1996,N00004789,Cardiss Collins,D,IL,7, , ,DI,-500,197,-303,0
1996,N00003548,Ed Boyle,D,OH,10, ,Y,DL,9000,32200,82905,41705
1996,N00003163,H Whitney Durand,D,TN,3, , ,DN,,,0,0
1996,N00005024,Zellner Dwight Billingsly,R,MO,1, ,Y,RL,,,720,720
2000,N00013352,Leonard D Munker,D,WY,1, ,Y,DL,,,0,
2000,N00013353,Larry J Herdt,R,WY,1, ,Y,RL,,,0,
2000,N00013354,Dino Wenino,R,WY,1, ,Y,RL,,,0,
2008,N00003264,Lincoln Davis,D,TN,4,Y,Y,DW,756567,322199,1125275,46509
2008,N00029027,Jamie Eldridge,D,MA,5, ,Y,DL,30175,351247,481194,99772
1996,N00003502,Bill Buckel,D,OH,15, ,Y,DL,,2520,2570,50
1996,N00004890,Elias R Zenkich,R,IL,5, ,Y,RL,,4950,12435,7485
1996,N00003393,Susan B Stokes,R,KY,3, , ,RN,0,,0,0
1996,N00005776,Janet Carroll Richardson,D,TX,6,Y,Y,DL,45428,33782,120380,41170
1996,N00001641,John F Hicks,R,PA,6, , ,RL,,4543,4543,0
1996,N00008644,Fernando Vasquez,U,NY,7, , ,UN,,,475,475
1996,N00001304,William A Long Jr,D,NY,27, , ,DN,,,0,0
1996,N00008464,James M Plack,R,MD,1, ,Y,RL,,6468,17100,10632
1996,N00008430,Ann M Delaney,D,IN,10, ,Y,DL,8450,102692,265156,154014
1996,N00000161,Jane Swift,R,MA,1,Y,Y,RL,237106,288596,1028253,502551
1996,N00001527,John P Murray,D,PA,8,Y,Y,DL,45408,10300,81569,25861
1996,N00001055,Gregory B Julian,D,NY,20, , ,DN,,,25,25
1996,N00000465,James B Longley Jr,R,ME,1,Y,Y,RL,543885,250126,1249445,455434
1996,N00000670,Mike Buoncristiano,L,NJ,13,Y,Y,3L,,5951,15497,9546
1996,N00001358,John McCarty,R,PA,18, , ,RL,-17,1000,2833,1850
1996,N00001477,Don Ritter,R,PA,15, , ,RN,-2000,,-2000,0
1996,N00002345,Charlie Rose,D,NC,7, , ,DI,67002,18300,106772,21470
1996,N00002408,James E Clyburn,D,SC,6,Y,Y,DW,177644,49878,299027,71505
1996,N00005833,Beverley Ann Clark,D,TX,25,Y,Y,DL,4525,3700,12365,4140
1996,N00004990,Michael F Starr,R,IL,12, , ,RN,,,0,0
1996,N00001551,Frank W Daly,D,PA,7, , ,DL,,20000,20000,0
1996,N00000168,Peter I Blute,R,MA,3,Y,Y,RL,371287,568973,1823665,883405
1996,N00001986,Robert Ryan Tousey,R,MD,3, , ,RN,,,0,0
1996,N00003668,Jeffrey D Kitchen,D,OH,8,Y,Y,DL,9125,7350,22755,6280
1996,N00002501,Nelson Michael Barnhouse,L,GA,7, , ,3N,1000,,1000,0
1996,N00002856,Carrie Meek,D,FL,17,Y,Y,DW,144363,193436,593873,256074
1996,N00004927,Judy Koehler,R,IL,1, , ,RN,,,0,0
1996,N00004927,Judy Koehler,R,IL,18, , ,RN,,,0,0
1996,N00001817,C W Bill Young,R,FL,10,Y,Y,RW,177502,49800,301587,74285
1996,N00008415,Tom E Lehman,L,IN,5,Y,Y,3L,,1500,3680,2180
1996,N00011472,Lowell A King,R,CA,13, ,Y,RL,,1300,9572,8272
1996,N00002776,Richard Grayson,D,FL,18, , ,DL,,,0,0
1996,N00002776,Richard Grayson,D,FL,18, ,Y,DL,,,0,0
1996,N00006811,Juanita Millender-McDonald,D,CA,37,Y,Y,DW,96366,77394,328734,154974
1996,N00007742,Bill Witt,R,OR,1,Y,Y,RL,308594,324033,1131648,499021
1996,N00007742,Bill Witt,R,OR,1, , ,RL,308594,324033,1131648,499021
1996,N00000487,Elizabeth H Mitchell,D,ME,1, , ,DN,,,0,0
1996,N00000487,Elizabeth H Mitchell,D,ME,1, , ,DN,,,0,0
1996,N00003319,Steven Alan Patterson,D,MS,4, , ,DL,2000,10000,22000,10000
1996,N00002288,Fred Heineman,R,NC,4,Y,Y,RL,477246,327282,1377384,572856
1996,N00007381,Tom Huening,R,CA,14, , ,RN,,,0,0
2008,N00030339,Joseph Cao,R,LA,2,Y,Y,RW,114224,143004,272491,15263
2008,N00029631,Dan Powers,D,MN,2, ,Y,DN,1000,1000,2300,300
1996,N00004411,Timothy C Bakken,D,WI,3, ,Y,DL,2850,23815,74391,47726
1996,N00003075,Gerald Willis,D,AL,3, ,Y,DL,1500,182068,211203,27635
1996,N00003482,Thomas E Burkhart,D,OH,16,Y,Y,DL,3050,300,6259,2909
1996,N00000459,Charles E Summers,R,ME,1, , ,RN,,,0,0
1996,N00004211,Mike Mahaffey,R,IA,3,Y,Y,RL,245339,111469,583659,226851
1996,N00003785,Virginia Blankenbaker,R,IN,10,Y,Y,RL,292273,323853,1057373,441247
1996,N00006802,Willard H R Murray,D,CA,37, ,Y,DL,44353,35187,126012,46472
1996,N00006001,James D III Selman,D,TX,15, ,Y,DL,16765,170654,277949,90530
1996,N00008375,Bob Bailie,R,IL,6, ,Y,RL,,1300,4820,3520
1996,N00002934,Phyllis H Busansky,D,FL,11, ,Y,DL,7500,221778,385942,156664
1996,N00003669,Donald E Lukens,R,OH,8, , ,RN,,,0,0
1996,N00001306,Thomas M Fricano,D,NY,27,Y,Y,DL,318836,153899,852116,379381
1996,N00002610,Nathan Deal,R,GA,9,Y,Y,RW,392311,291851,1028848,344686
1996,N00003010,Mary Lynn Bates,D,AL,6,Y,Y,DL,13124,14699,47569,19746
1996,N00006000,E (Kika) De la garza,D,TX,15, , ,DI,37800,13800,66965,15365
1996,N00003599,Donald B Slusher Jr,D,OH,10, ,Y,DL,,1000,2000,1000
1996,N00004717,Stephen de la Rosa,D,IL,6,Y,Y,DL,1187,2600,8546,4759
1996,N00007834,Rick White,R,WA,1,Y,Y,RW,821660,603671,2192510,767179
1996,N00007896,Joseph D Bowen,D,WA,2, ,Y,DL,2704,29567,97446,65175
1996,N00008275,Felix Rocha Jr,R,CA,46, ,Y,RL,,2020,4835,2815
1996,N00002700,Newell O'Brien,D,FL,6,Y,Y,DL,12529,10270,40583,17784
1996,N00000751,Bill Pascrell Jr,D,NJ,8,Y,Y,DW,295001,602110,1598633,701522
1996,N00002387,James Clark Plexico,D,NC,11, , ,DN,,,0,0
1996,N00001408,John P Murtha,D,PA,12,Y,Y,DW,426144,228799,896877,241934
1996,N00001529,Joseph M Hoeffel,D,PA,13,Y,Y,DL,282686,340148,1120264,497430
1996,N00002535,Steven Lyle Stancil,R,GA,9, , ,RL,,7763,14313,6550
1996,N00008777,Bob Currie,R,TX,2, ,Y,RL,5080,32900,72161,34181
1996,N00005520,David Perryman,D,OK,4, , ,DN,,,50,50
1996,N00006150,Leslie S Franklin,D,CO,1, , ,DL,150,21950,59678,37578
1996,N00004423,Catherine Louise Helms,D,WI,8, , ,DN,,,142,142
1996,N00002683,Wilbur Thomas III Gamble,D,GA,2, ,Y,DL,25191,203124,368260,139945
1996,N00000558,Kent Sleath,R,CT,1,Y,Y,RL,,2823,9859,7036
1996,N00003893,John L Myers,R,IN,8, , ,RN,2500,,2500,0
1996,N00003608,William J II Nemec,I,AK,1,Y,Y,3L,,,0,0
1996,N00002836,Ben Graber,D,FL,19, ,Y,DL,90220,168514,467995,209261
1996,N00003191,Kay C Smith,D,TN,1,Y,Y,DL,1000,7856,30261,21405
1996,N00007781,Peter DeFazio,D,OR,4,Y,Y,DW,283226,174202,871190,413762
1996,N00006458,James D Bruner,R,AZ,4, , ,RN,500,12900,38585,25185
1996,N00004051,Michael J Balian,R,MI,9, , ,RN,,,0,0
1996,N00001928,Bob Duckworth,R,MD,1, , ,RN,,,0,0
1996,N00002112,George C Landrith III,R,VA,5,Y,Y,RL,44780,158232,458205,255193
1996,N00003247,Neal R Morris,R,TN,8, , ,RL,,15512,15512,0
1996,N00002007,Scott Leroy Meredith,R,MD,1, , ,RL,,286,621,335
1996,N00002332,William E Jackson Jr,D,NC,9, ,Y,DL,,1180,1180,0
1996,N00005296,Ronald Lee Staskiewicz,R,NE,2, , ,RN,,,0,0
1996,N00002632,George L Deloach,D,GA,11, , ,DN,,,0,0
1996,N00003313,Marshall Bennett,D,MS,4, , ,DL,-500,11039,22964,12425
1996,N00009160,Tom Barrett,D,WI,5,Y,Y,DW,153111,36070,307121,117940
1996,N00004456,Dennis Newinski,R,MN,4,Y,Y,RL,60450,131100,453415,261865
1996,N00007490,Jerry T Estruth,D,CA,15, , ,DL,371119,389690,1052703,291894
1996,N00003544,Robert A Gardner,R,OH,19, , ,RL,650,7725,20145,11770
1996,N00001371,William J Coyne,D,PA,14,Y,Y,DW,385870,236460,947412,325082
1996,N00001299,David A Franczyk,D,NY,30, , ,DL,,18625,18625,0
1996,N00003270,Larry Darrell Cobb,R,MS,1, , ,RN,,,0,0
2008,N00029322,Kevin Burns,R,IL,14, ,Y,RL,250,50703,70123,19170
2008,N00029559,Aubrey Dunn,R,NM,2, ,Y,RL,5000,126120,141919,10799
1996,N00002612,Julian Clyde (Hutch) Hutchins,R,GA,9, , ,RN,,,0,0
1996,N00007118,Steve Clute,D,CA,44, , ,DL,1061,241,1501,199
1996,N00004212,Rodney H Powell,D,IA,3, , ,DN,,,0,0
1996,N00004903,John W Cox Jr,D,IL,16, , ,DL,,,0,0
1996,N00006577,E Shirley Baca,D,NM,2,Y,Y,DL,76693,44765,249203,127745
1996,N00001475,Paul McHale,D,PA,15,Y,Y,DW,245134,60875,451446,145437
1996,N00006753,Gregory John Ford,R,CA,36, ,Y,RL,,3278,9351,6073
1996,N00003717,Pete Davis,R,OH,3, , ,RN,,,0,0
1996,N00004915,Jim Anderson,R,IL,17, , ,RL,,3484,5587,2103
1996,N00000772,Keith Quarles,L,NJ,6,Y,Y,3L,,400,4353,3953
1996,N00005479,Bud Cummins,R,AR,2,Y,Y,RL,199762,438762,1182085,543561
1996,N00003703,Lee Hornberger,D,OH,2, , ,DN,,,0,0
1996,N00005420,Adeline McDade Roemer,D,LA,4, , ,DN,,,0,0
2010,N00032026,Morgan Philpot,R,UT,2,Y,Y,RL,120129,196131,425473,109213
2010,N00029276,Kurt Glenn Hayes,R,MA,5, , ,RN,,,0,0
2010,N00029864,Ed Matthews,R,MN,4, ,Y,RN,,,0,0
2010,N00000270,Edward J. Markey,D,MA,7,Y,Y,DW,657836,743972,1415417,13609
2010,N00031082,Bradley Beauchamp,R,AZ,1, ,Y,RL,,106000,133968,27968
2014,N00000153,Richard E. Neal,D,MA,1,Y,Y,DW,1440968,351925,1809212,16319
2010,N00032269,George Pendergrass,R,KY,6, ,Y,RL,5000,10642,15642,0
2010,N00029691,Lyndon Bode,D,MO,9, , ,DN,,,0,0
2010,N00028139,Mazie K. Hirono,D,HI,2,Y,Y,DW,437742,478518,955983,39723
2010,N00030807,Sidney W. Leiken,R,OR,4, ,Y,RN,,57880,73610,15730
2010,N00026933,Connie Stokes,D,GA,4, ,Y,DL,,36750,41478,4728
2014,N00036649,Norm Mosher,D,VA,1,Y,Y,DL,7000,65032,101655,29623
2010,N00031922,Bud Bernitt,R,IN,8, ,Y,RL,,6600,7870,1270
2014,N00032412,David Miller,R,CA,32, , ,RN,,,0,0
2014,N00035423,Brian Fecteau,R,IN,7, ,Y,RN,,5465,5465,0
2010,N00030824,Christopher N. Bunch,R,CA,10, ,Y,RL,,15104,20006,4902
2010,N00031850,David Cook,D,AR,1, ,Y,DL,3500,26910,41699,11289
2010,N00031458,Easton Kelsey,R,AZ,6, ,Y,RN,,1620,-412,-2032
2010,N00024922,Jeb Hensarling,R,TX,5,Y,Y,RW,701168,880380,1705974,124426
2014,N00033731,Paul Babeu,R,AZ,4, , ,RN,,,0,0
2014,N00027243,Rufus Craig,L,LA,6,Y,Y,3O,,,4036,4036
